10
248
94;80;122;72;108;72;22;80;94;22;28;94;50;80;50;144;130;116;64;86;152;94;80;94;28;50;50;116;101;86;136;130;86;83;83;97;136;64;130;100;152;144;86;58;94;136;144;130;22;108;108;64;94;80;79;162;94;22;14;36
100;80;136;72;100;80;22;80;80;14;36;86;50;72;58;152;136;130;58;72;152;94;86;94;22;50;50;116;105;94;122;136;100;83;76;90;136;72;122;108;172;152;86;58;94;144;144;122;14;116;100;50;80;64;83;155;90;22;22;36
100;80;130;72;108;86;28;80;94;22;28;94;58;72;58;136;136;136;64;80;152;94;80;86;28;50;44;116;98;80;130;116;86;94;68;86;144;58;122;122;202;166;94;58;100;144;144;122;22;100;108;50;94;72;79;166;101;14;22;36
100;86;136;72;100;94;22;72;86;22;28;86;44;72;72;144;144;152;58;80;158;108;86;86;22;44;44;100;93;86;122;116;80;86;76;79;152;58;122;116;172;158;94;58;94;144;144;122;14;94;108;72;108;86;90;176;104;22;14;36
100;94;136;72;108;86;28;72;94;14;28;72;50;72;72;152;152;144;58;80;172;94;100;94;28;50;50;108;94;80;108;116;86;79;76;90;130;64;116;100;158;152;94;64;100;158;144;136;14;94;100;64;100;80;90;180;108;14;22;44
100;86;130;72;100;94;28;80;94;22;28;72;58;86;58;136;152;144;64;72;188;80;94;94;28;44;36;100;97;94;122;122;100;79;76;79;130;72;116;122;158;172;86;58;100;136;152;122;22;100;94;58;86;64;94;191;104;22;22;44
100;86;130;72;100;86;28;72;108;14;28;64;58;86;58;136;158;130;58;80;158;100;94;100;22;50;36;100;97;94;130;116;100;79;83;83;144;72;116;122;180;172;94;72;100;158;152;136;14;94;116;50;80;58;90;184;101;28;22;44
108;94;122;64;116;94;22;86;100;22;28;58;64;86;58;152;172;130;64;80;166;94;100;86;28;58;28;122;122;122;116;116;100;76;79;79;136;80;130;108;172;166;86;72;100;158;158;136;22;94;108;80;94;80;94;180;97;14;22;36
108;86;130;80;108;108;22;94;108;14;14;64;58;86;58;130;166;130;58;72;172;86;94;94;28;50;44;130;119;108;122;136;108;79;83;68;136;86;130;130;180;180;86;72;94;152;158;136;14;94;116;86;94;80;104;176;104;14;22;44
108;80;130;80;116;100;14;80;108;14;22;72;58;94;72;122;152;136;58;72;172;80;100;86;28;44;44;122;111;100;116;130;94;72;90;79;122;94;122;122;180;166;86;72;100;158;166;136;22;80;122;80;94;72;97;155;104;22;22;44
108;80;122;86;108;100;22;94;108;22;14;64;58;86;80;144;144;136;64;72;180;80;94;86;36;50;36;130;119;108;130;144;116;72;83;83;130;86;136;122;144;180;94;72;100;166;172;136;14;86;122;72;94;64;104;155;104;14;14;44
130;72;136;86;108;108;14;94;108;14;22;64;58;80;64;136;158;136;64;80;166;86;94;80;28;58;44;116;98;80;122;130;100;72;76;86;122;80;130;116;194;144;86;64;94;158;172;136;22;86;116;80;108;80;97;148;104;22;22;44
116;80;130;80;100;108;22;72;108;22;28;64;58;86;58;130;136;130;64;80;166;80;86;80;36;50;36;108;94;80;144;130;108;72;79;76;130;80;116;122;144;166;94;72;100;144;172;136;14;80;116;94;100;94;90;155;101;14;22;44
100;72;136;80;108;100;22;80;100;14;28;64;58;86;50;144;130;130;64;80;166;86;94;80;36;58;36;116;98;80;136;136;116;72;76;76;130;94;122;116;180;180;80;72;100;152;172;136;14;80;108;86;100;72;101;158;104;14;22;44
100;80;136;80;108;116;28;80;86;22;22;72;50;72;50;152;136;122;72;72;152;86;86;86;28;58;44;116;94;72;144;130;108;79;79;72;122;86;116;130;180;188;94;64;100;158;172;130;14;80;100;64;94;72;104;155;108;22;22;36
94;80;122;86;94;116;22;86;86;14;22;58;64;72;58;130;130;122;64;64;180;94;86;80;28;58;44;108;86;64;152;136;116;83;72;79;130;86;116;130;194;208;80;72;108;152;158;136;8;86;100;64;80;58;104;155;112;14;22;44
94;80;130;72;100;122;22;86;86;22;14;72;58;64;50;136;136;116;64;72;158;94;86;86;28;50;44;108;90;72;144;130;116;83;76;79;122;86;116;122;208;194;100;64;100;152;166;130;14;72;86;94;108;94;115;155;112;22;14;36
86;64;122;80;108;100;22;94;94;14;22;72;50;64;44;122;130;108;64;72;166;80;86;86;28;50;44;100;82;64;144;130;122;79;97;83;136;86;116;122;194;172;94;64;100;152;158;130;8;72;72;100;100;80;112;148;122;14;22;44
94;72;130;80;116;94;36;80;94;22;28;86;58;72;50;122;130;100;72;80;172;86;86;86;28;58;50;116;90;64;136;122;108;76;86;72;136;72;116;116;194;158;94;64;100;144;152;130;8;80;64;80;86;72;104;151;108;22;22;44
100;80;130;72;116;94;44;86;94;28;28;80;50;72;50;136;130;100;86;100;180;80;80;94;28;58;44;116;94;72;144;130;122;76;86;65;152;64;116;122;180;172;100;72;94;144;158;136;0;72;72;80;72;64;115;158;112;22;22;44
100;80;122;80;122;94;36;80;80;22;36;86;50;80;44;122;122;100;80;94;172;80;86;86;28;64;44;116;94;72;136;122;108;76;101;76;144;64;122;122;172;180;94;64;100;144;158;122;0;80;64;72;80;72;104;151;104;22;22;36
94;72;130;80;116;94;36;72;86;14;36;80;50;72;58;122;130;108;86;86;180;86;80;80;22;64;44;116;94;72;144;122;108;79;86;72;152;80;116;136;188;188;100;72;100;158;172;130;8;64;64;86;100;80;101;158;108;14;22;44
100;80;130;72;108;86;36;72;100;22;36;80;58;80;58;122;122;100;86;100;194;72;80;86;22;64;50;108;97;86;152;116;100;76;90;76;144;80;116;122;172;180;100;64;94;144;166;130;0;72;64;80;100;72;108;162;115;22;22;44
100;94;122;80;108;94;36;80;94;14;50;94;50;72;58;116;130;108;94;116;180;80;72;80;22;64;50;130;105;80;144;130;108;79;90;72;152;80;116;108;194;152;100;64;94;136;158;136;0;64;72;72;86;64;108;144;137;14;22;44
108;80;122;72;100;86;44;86;100;22;44;86;50;72;50;122;130;94;100;122;188;80;80;94;22;64;50;130;105;80;152;130;108;76;94;83;152;86;122;108;166;136;94;72;94;144;158;136;0;80;72;86;94;80;115;151;137;14;14;36
100;100;122;80;100;86;36;80;100;14;44;86;50;64;50;130;144;100;108;130;202;80;80;86;22;72;36;130;105;80;144;116;108;83;108;83;158;72;122;100;158;158;80;64;86;152;158;136;8;80;72;94;94;80;108;148;115;14;14;36
100;86;122;80;100;86;44;94;116;22;50;108;50;72;44;130;144;86;130;130;224;80;72;80;22;64;36;122;97;72;152;130;108;90;108;79;158;86;116;100;172;152;86;72;94;152;144;144;0;80;64;86;94;72;108;137;108;14;14;28
108;94;130;80;108;94;44;86;100;22;36;94;50;72;50;122;136;94;130;122;208;86;80;86;22;58;44;122;108;94;158;136;108;86;90;86;158;86;116;100;172;158;94;80;94;136;152;144;0;80;58;86;94;64;104;140;104;14;22;44
108;100;136;86;108;94;36;108;116;28;44;94;58;64;44;116;136;94;116;136;230;94;72;86;28;58;36;116;98;80;158;136;116;86;90;83;166;72;122;108;180;166;100;64;94;122;158;144;8;72;64;72;72;58;104;140;104;22;14;36
108;100;130;80;108;86;36;94;116;22;44;100;58;80;44;122;136;94;108;130;224;80;80;80;22;50;44;122;101;80;166;130;122;83;97;86;166;80;116;116;166;158;100;64;94;130;152;152;0;72;64;86;86;94;97;148;97;14;14;44
116;94;130;80;108;94;44;116;130;22;44;122;50;80;44;116;130;86;116;130;230;94;86;86;28;64;36;122;101;80;152;130;116;76;90;94;158;72;116;100;172;136;94;64;94;122;152;144;0;72;58;86;86;94;97;148;94;22;14;36
100;94;144;72;116;86;50;108;122;28;58;116;50;80;50;116;122;100;108;136;252;86;86;80;28;58;44;130;112;94;158;136;122;68;101;86;166;80;116;100;152;144;100;64;86;130;152;152;0;72;64;86;86;86;90;148;94;14;22;36
108;94;136;80;108;86;44;122;122;36;50;100;50;80;58;122;122;94;108;122;244;86;94;80;36;64;44;136;118;100;152;144;122;86;97;86;158;86;122;100;166;136;100;58;94;108;136;136;8;72;58;80;86;86;79;140;90;22;22;36
100;94;130;72;130;86;50;122;144;28;58;122;58;80;58;122;116;100;108;122;244;86;86;80;28;72;50;144;115;86;166;158;122;94;104;79;158;80;122;100;180;122;94;58;94;116;136;130;8;64;58;80;80;86;94;140;90;14;14;36
100;94;136;72;122;94;50;122;144;36;50;136;58;80;58;122;116;108;116;130;260;86;94;86;22;58;44;144;119;94;152;136;122;86;97;83;166;80;122;94;144;116;94;58;80;108;136;122;8;72;72;100;86;108;94;144;94;14;22;44
100;94;136;80;116;94;44;116;144;28;58;136;58;72;50;122;116;94;108;122;238;86;86;80;28;58;44;136;115;94;152;152;122;94;104;68;166;64;108;100;152;136;86;64;80;86;130;94;8;72;72;94;86;94;86;151;90;14;14;36
100;86;144;72;122;86;50;130;166;36;58;130;50;72;58;130;130;80;108;122;244;86;80;94;28;58;50;122;108;94;152;144;108;90;94;79;158;64;108;86;144;144;94;64;64;72;108;50;0;64;86;86;94;94;83;144;97;14;14;36
100;100;152;80;108;86;44;108;152;28;58;116;58;72;50;122;122;86;100;122;244;86;80;80;28;64;44;130;115;100;158;152;116;83;97;76;144;58;108;86;158;136;94;72;72;58;116;50;8;80;86;86;86;86;79;144;97;14;14;36
100;100;122;72;116;80;44;130;158;36;58;144;58;80;50;130;116;80;108;130;244;122;86;86;28;58;58;130;119;108;158;144;116;79;79;83;166;58;100;86;158;130;86;72;80;58;108;44;8;72;86;94;100;100;86;140;104;14;14;36
94;100;122;72;116;86;44;116;144;28;58;122;58;80;44;130;122;86;108;116;252;108;80;94;28;64;50;144;119;94;158;152;122;79;94;83;152;80;100;86;158;144;64;64;80;64;108;50;8;72;94;86;86;100;94;144;108;14;14;28
100;80;130;72;116;80;44;122;144;28;58;108;50;72;50;130;122;86;100;122;238;94;80;80;22;58;50;144;119;94;152;144;122;72;94;76;158;80;122;100;172;136;64;72;80;50;116;50;8;64;80;72;80;94;101;151;104;14;14;44
94;86;136;80;122;72;50;130;144;28;58;86;58;72;50;122;122;94;100;136;252;100;94;86;22;50;64;130;112;94;152;144;116;76;94;76;152;80;130;100;158;136;64;58;72;72;122;50;8;80;80;64;86;86;83;144;97;14;22;44
86;86;122;72;108;94;50;116;158;28;44;86;44;80;50;130;116;94;108;122;260;94;86;80;14;58;58;122;104;86;144;136;116;76;101;97;144;80;122;86;166;130;64;58;64;58;108;64;0;72;72;86;94;108;79;144;90;22;22;58
100;94;136;72;116;86;58;122;172;28;50;100;50;80;58;136;116;100;108;122;266;94;80;86;22;58;58;130;112;94;136;136;122;83;97;86;144;86;116;100;158;122;58;58;64;58;108;64;8;64;64;80;86;94;83;140;90;14;22;50
108;94;144;64;122;80;58;122;158;36;50;86;50;64;50;136;116;100;122;122;260;100;94;94;22;58;58;136;111;86;136;144;122;83;101;76;152;80;122;94;158;116;64;64;64;64;100;58;8;72;72;72;72;94;83;144;108;22;22;44
108;100;166;80;136;86;58;130;144;44;44;94;44;80;86;144;116;94;116;122;260;100;86;94;14;58;50;130;105;80;152;136;122;72;97;86;144;86;130;94;136;116;64;58;64;86;100;58;0;64;80;72;64;72;86;140;108;14;14;44
122;94;158;72;136;86;50;122;144;36;44;94;50;72;80;136;116;86;108;116;260;116;86;94;22;58;50;136;108;80;136;136;108;72;97;90;144;80;130;100;122;116;44;58;72;86;86;58;8;72;72;64;72;72;76;144;101;14;22;44
116;94;136;80;130;108;50;130;144;28;44;100;50;72;58;130;116;94;108;108;266;130;80;86;14;50;64;130;105;80;136;130;116;72;104;94;144;94;130;94;130;116;50;64;80;108;100;64;0;72;72;72;72;64;76;148;97;14;22;44
136;94;136;72;122;86;44;144;144;36;36;94;50;80;64;130;116;94;116;116;274;122;80;86;14;64;64;136;108;80;130;130;116;72;104;86;144;80;130;108;130;116;36;50;64;108;108;50;0;72;64;80;72;64;83;148;94;22;28;44
130;100;166;72;116;80;44;136;144;22;44;94;50;80;58;136;122;94;116;116;274;116;80;86;22;58;50;130;101;72;136;136;108;79;115;83;136;86;130;100;136;108;44;64;64;108;100;58;0;72;64;64;72;72;90;151;101;14;28;50
136;108;158;72;116;86;50;152;144;36;50;94;50;80;50;152;122;100;130;130;274;94;86;94;14;50;50;130;105;80;144;130;116;83;108;83;130;80;130;100;158;116;36;58;72;116;116;58;0;72;72;58;72;72;83;148;101;28;36;44
152;108;158;58;130;86;44;144;152;22;50;100;50;64;58;152;130;100;130;122;260;94;86;94;14;58;44;122;97;72;158;136;116;90;108;86;130;80;136;100;144;122;44;64;64;122;116;58;8;72;64;58;80;72;76;151;112;28;36;50
130;130;172;58;116;86;44;136;144;22;50;108;50;80;50;152;122;86;116;122;266;108;94;100;14;58;50;116;98;80;158;144;108;97;115;83;130;72;130;86;152;130;36;50;64;122;108;64;0;72;72;64;80;86;86;155;97;22;36;44
122;130;158;72;116;86;44;136;144;28;50;108;50;72;58;152;108;86;116;122;274;108;86;100;22;50;50;116;94;72;158;158;108;86;115;86;130;80;130;80;144;136;44;58;64;116;116;58;0;72;80;72;116;94;104;155;97;28;44;58
130;116;172;94;122;108;44;136;144;22;50;116;58;80;72;158;122;86;116;122;288;108;86;94;28;50;44;130;108;86;158;158;116;94;130;101;136;72;122;80;130;136;44;72;64;122;122;58;8;72;72;80;122;94;97;155;97;28;44;58
144;122;188;94;144;130;36;144;130;22;50;108;50;72;50;158;108;86;108;122;280;100;100;100;28;58;50;130;105;80;172;158;100;94;126;101;144;80;130;80;158;136;44;72;58;122;122;58;0;72;72;80;108;86;108;151;97;28;44;58
130;116;180;86;130;108;44;130;130;22;50;100;58;72;58;158;108;80;116;116;274;100;108;100;22;50;44;122;104;86;166;172;116;94;137;112;144;80;116;80;166;130;36;64;50;122;108;50;0;64;72;72;116;80;108;162;94;22;44;58
136;116;188;80;130;94;44;136;136;22;50;108;58;80;44;172;108;86;100;116;260;108;116;116;28;50;44;130;108;86;152;152;116;97;137;104;152;72;122;86;180;130;44;72;64;130;94;58;0;80;64;64;86;64;97;158;86;22;44;58
136;116;180;86;122;100;36;136;136;22;58;100;50;80;50;166;116;94;100;108;266;94;116;122;28;50;50;130;105;80;158;158;116;104;133;112;158;86;122;86;172;144;50;64;58;130;94;50;8;72;64;94;116;100;90;162;83;28;50;58
136;116;180;80;116;100;44;136;144;22;58;116;58;80;50;144;122;108;108;130;274;116;122;94;22;50;36;130;105;80;152;158;122;112;144;112;136;86;130;94;180;144;58;72;64;136;94;58;0;80;80;94;100;86;97;155;94;28;58;64
144;100;172;86;130;116;50;136;166;22;64;130;50;72;44;136;116;116;108;108;274;130;122;100;22;50;28;130;105;80;144;136;108;112;144;112;136;80;152;100;180;166;58;80;64;130;94;50;0;80;80;72;94;94;97;151;97;28;50;72
116;130;188;86;122;94;44;130;172;22;50;122;58;72;58;144;116;130;116;116;274;94;108;94;22;58;36;130;105;80;152;136;122;108;148;108;158;86;158;94;180;172;50;58;64;130;86;58;8;80;72;72;86;80;97;158;97;28;50;80
116;122;172;80;116;116;50;136;166;22;58;122;58;72;64;144;130;130;116;108;280;100;108;108;22;50;36;122;101;80;152;136;122;112;140;119;172;94;152;100;166;180;50;64;64;130;80;50;0;80;86;86;86;86;97;169;104;36;64;80
116;122;152;86;108;100;58;136;158;22;50;116;44;86;58;144;144;108;108;122;260;130;122;94;14;50;36;122;101;80;152;144;116;112;148;122;188;86;144;108;166;152;58;64;64;130;86;50;8;72;80;94;116;86;83;166;108;36;58;86
136;122;152;86;116;86;50;144;152;22;58;108;50;64;50;136;144;108;100;116;252;108;122;100;22;50;36;136;111;86;144;144;108;112;140;104;172;94;136;108;172;158;58;64;64;122;72;50;0;80;80;86;100;86;108;166;126;36;58;80
136;108;144;80;116;100;50;144;152;22;64;122;50;72;58;152;152;116;116;122;266;94;94;86;22;58;44;130;105;80;172;152;122;112;140;112;158;94;152;108;172;158;50;44;64;136;86;58;0;72;80;72;94;80;108;162;122;28;50;80
130;122;172;100;130;108;58;136;144;22;72;100;58;80;44;152;136;116;108;136;280;100;108;94;22;58;44;130;105;80;158;130;108;122;140;112;144;80;144;108;188;188;44;36;58;122;80;58;8;80;86;86;94;80;104;166;122;28;50;72
122;116;158;116;144;122;58;136;152;22;58;100;58;80;44;144;144;116;108;122;252;108;94;94;22;58;44;136;111;86;166;144;116;137;140;112;172;86;158;108;194;180;44;50;50;130;86;58;0;72;80;100;122;100;104;162;119;28;50;80
152;116;158;116;136;144;50;136;152;14;64;100;50;80;44;144;166;136;108;122;266;108;108;100;22;64;44;144;112;80;166;152;100;144;137;112;166;86;158;116;194;194;36;44;58;130;94;58;8;94;86;86;122;94;108;180;126;28;44;86
144;108;166;108;152;144;50;130;144;22;72;94;58;86;64;152;152;122;116;130;238;116;100;94;22;64;36;136;108;80;166;158;116;137;140;115;166;86;152;108;202;202;36;58;58;122;80;58;0;86;72;80;94;72;119;184;126;36;58;80
152;122;158;108;144;116;58;130;152;22;80;94;58;86;50;158;130;130;100;136;244;94;100;100;22;64;50;144;115;86;166;166;116;126;144;122;172;86;152;116;208;208;44;50;50;130;94;64;8;80;80;80;100;72;119;187;137;28;50;80
130;122;158;100;136;122;50;130;144;22;64;100;50;86;58;152;136;122;108;130;230;116;94;108;14;80;44;122;104;86;166;152;116;122;140;119;194;100;152;108;216;208;44;36;64;136;94;64;0;94;80;86;116;94;104;173;130;28;50;86
136;136;166;100;144;122;50;130;136;14;58;94;58;94;72;152;152;122;108;122;230;108;108;108;22;58;44;136;104;72;172;166;116;115;144;119;188;86;136;116;216;202;28;36;58;130;80;64;8;86;86;86;100;72;101;176;126;36;44;86
130;136;166;94;122;116;50;130;136;22;58;94;64;94;64;158;152;122;108;130;224;116;116;122;22;58;44;136;108;80;158;144;94;122;137;119;202;94;158;116;216;194;36;50;50;122;86;64;0;80;80;72;108;80;104;169;122;44;50;80
136;136;158;100;144;108;50;122;130;22;58;94;58;80;50;152;152;122;100;116;238;144;122;130;14;50;44;130;101;72;158;152;108;122;137;115;202;100;144;130;202;188;44;50;58;122;86;64;8;94;86;64;100;72;126;180;126;36;50;94
130;136;166;86;152;122;58;122;130;22;58;86;58;86;50;152;144;130;100;130;224;136;130;130;22;58;44;136;111;86;152;136;100;115;144;115;202;100;152;130;216;180;36;50;58;130;86;58;8;86;72;58;86;72;130;176;126;36;50;86
130;136;166;86;158;116;64;122;130;22;58;86;58;86;50;152;136;122;108;116;230;144;144;144;22;58;44;130;105;80;152;144;108;126;144;126;194;94;144;116;216;180;44;50;64;122;80;64;0;94;80;94;100;94;104;169;115;36;50;86
130;144;180;94;158;122;72;130;130;14;50;86;50;86;44;158;130;144;100;122;230;166;130;152;22;58;44;122;101;80;136;136;100;130;140;112;224;122;152;108;224;188;36;44;50;130;80;58;8;86;80;100;94;80;101;184;137;28;50;80
130;130;188;108;172;130;58;122;130;22;58;94;58;80;58;166;144;158;100;116;224;166;144;152;28;50;44;122;104;86;152;130;100;122;130;115;208;100;152;116;230;194;36;58;64;130;86;64;8;94;80;94;100;80;104;176;133;28;58;80
130;130;180;108;172;136;58;122;130;22;64;72;64;94;58;158;130;152;100;116;230;172;136;152;22;50;36;94;72;50;144;136;108;115;130;104;194;100;152;116;238;208;36;58;50;130;80;58;8;108;94;86;116;80;108;173;122;44;58;80
116;122;202;116;172;130;58;116;130;22;58;86;58;72;58;158;172;144;100;116;230;166;144;152;14;28;22;100;82;64;144;144;116;119;126;112;216;116;180;108;230;216;36;64;64;136;80;64;0;100;80;100;116;86;104;184;122;36;58;72
122;136;188;94;152;130;50;130;130;22;58;80;64;72;72;144;166;144;100;116;224;158;152;158;22;44;36;100;82;64;158;158;122;119;130;115;230;136;188;122;238;202;36;64;58;136;80;58;8;100;72;122;122;100;115;187;119;36;58;80
122;130;166;80;136;122;58;100;122;22;64;80;50;80;72;158;144;136;100;116;224;172;152;166;22;50;44;108;86;64;144;152;116;122;140;104;224;136;180;108;238;188;44;58;64;136;80;58;8;94;80;130;130;100;119;212;130;28;50;80
122;130;166;80;144;116;58;116;130;22;58;80;50;86;72;172;144;136;100;122;224;166;144;166;22;50;36;108;86;64;144;152;116;130;140;104;224;144;194;108;230;194;36;58;64;130;72;50;0;86;86;122;130;100;115;223;126;36;58;80
130;136;172;94;136;122;50;108;116;14;58;80;50;86;72;158;158;122;100;116;230;172;144;188;22;50;36;108;86;64;136;144;100;122;144;108;224;158;194;116;252;202;44;58;58;136;80;44;0;94;80;108;136;100;119;220;137;36;58;72
136;130;166;86;144;122;58;108;122;22;58;86;50;80;58;158;152;122;100;122;230;158;152;172;14;58;36;108;86;64;144;136;122;119;144;101;230;152;202;122;252;172;36;64;58;130;86;44;8;100;86;122;130;100;119;216;122;28;58;80
130;130;188;86;144;136;44;122;122;22;58;72;58;80;72;152;144;116;100;122;230;158;136;172;22;50;36;100;79;58;144;136;130;119;137;101;216;136;202;130;230;180;50;64;64;136;80;44;8;94;100;144;144;116;140;220;126;36;58;80
130;144;180;86;136;122;58;122;122;22;50;80;50;94;86;152;152;122;100;122;216;158;136;180;14;50;36;100;82;64;152;136;122;108;140;104;230;136;194;122;224;180;44;58;58;136;80;44;0;100;94;116;130;100;126;216;130;28;50;72
136;144;188;86;136;122;58;116;116;14;44;72;58;86;80;158;172;122;100;108;224;172;158;172;22;50;44;100;79;58;152;144;116;112;137;104;216;152;216;130;208;180;44;64;58;136;80;64;8;108;100;108;122;94;133;241;144;36;50;80
130;136;180;94;144;136;50;122;116;22;50;86;58;72;72;144;144;116;94;122;230;166;158;166;22;44;36;94;79;64;136;130;122;112;137;101;216;130;208;130;208;194;44;64;58;144;80;50;8;100;94;116;122;86;140;241;162;28;50;72
122;130;188;94;152;136;50;116;122;22;50;72;58;86;64;158;166;122;100;116;216;180;172;152;22;50;44;100;82;64;152;130;122;108;126;94;224;152;216;136;194;188;44;64;58;136;80;64;8;122;94;116;122;100;173;256;169;44;50;64
130;130;188;86;152;130;58;122;122;22;58;80;58;86;58;166;180;130;100;116;208;172;166;180;14;44;44;100;82;64;144;122;116;115;122;97;202;152;208;122;202;180;44;58;58;136;86;58;8;108;100;116;116;108;169;263;162;36;44;64
122;130;194;94;136;136;50;116;116;14;50;72;50;80;64;158;152;122;94;116;224;166;166;158;22;44;50;94;79;64;144;136;122;112;119;86;202;144;224;116;172;180;44;64;58;130;72;50;8;116;94;116;116;94;169;248;162;36;50;72
122;130;194;94;122;144;50;116;122;22;50;80;64;80;58;172;166;136;100;108;208;180;152;152;22;50;50;94;79;64;130;122;116;119;122;86;208;166;224;122;194;202;36;58;50;130;72;50;14;108;108;116;108;100;169;266;162;36;44;64
122;122;188;94;130;130;50;116;122;22;50;72;58;64;50;188;166;136;94;116;216;188;158;166;22;50;50;100;82;64;136;122;116;119;112;86;202;158;216;130;172;172;36;58;64;122;72;44;8;122;108;130;122;94;180;266;151;36;50;64
116;122;188;100;136;144;50;116;108;22;50;80;58;64;58;172;166;130;100;108;208;172;144;158;14;50;44;94;76;58;136;108;100;104;126;86;208;152;208;122;188;194;28;58;58;122;64;50;14;122;122;152;116;108;184;256;158;36;44;58
116;136;202;80;152;136;50;122;116;14;44;80;58;64;72;180;180;136;94;116;208;172;144;152;14;50;50;100;79;58;130;108;116;97;119;94;208;144;216;116;180;180;28;58;58;116;72;44;14;122;122;136;122;100;158;266;169;36;50;64
116;144;208;86;136;144;50;116;108;22;50;80;50;72;72;180;172;136;94;116;202;166;136;152;22;50;44;94;76;58;130;108;108;97;122;97;216;144;208;108;172;172;28;58;58;122;64;44;14;122;122;130;116;94;166;256;173;36;50;58
108;130;202;86;144;136;50;116;116;22;50;72;58;80;94;188;166;136;100;116;208;166;136;158;22;58;50;100;79;58;130;100;100;101;115;97;202;158;216;116;166;172;36;64;58;116;72;44;22;130;122;116;122;108;198;245;173;36;50;58
116;144;194;80;144;130;50;122;108;22;50;72;64;80;72;202;172;136;100;108;208;166;144;152;14;50;28;94;76;58;122;94;100;97;115;90;208;158;208;100;166;172;36;80;64;108;64;44;14;136;130;122;122;116;187;241;176;28;58;58
122;144;188;94;144;130;50;116;108;14;50;72;58;72;58;194;158;144;94;116;208;166;136;158;22;44;44;100;79;58;94;80;86;97;108;112;202;152;216;108;158;166;36;72;58;122;64;50;22;136;130;116;130;100;166;245;176;36;50;58
136;136;194;100;158;130;58;108;108;22;50;80;64;80;80;188;172;152;100;108;208;166;144;158;14;50;36;94;79;64;94;72;80;97;104;104;216;166;202;100;158;166;36;58;50;116;72;44;22;130;130;136;144;130;162;245;184;28;44;58
116;144;208;80;152;136;44;116;108;22;44;64;64;86;64;188;158;166;94;108;208;172;158;152;22;50;36;94;76;58;86;86;80;90;108;104;208;152;202;94;152;172;36;72;64;122;64;44;14;136;144;136;144;116;176;238;184;22;44;58
108;130;202;94;152;136;50;108;108;22;50;72;80;94;80;180;166;166;94;116;202;158;180;158;22;44;36;94;76;58;94;94;86;94;104;104;216;144;194;86;158;172;36;58;50;116;72;44;22;136;144;136;136;122;191;245;184;28;44;64
100;130;194;80;130;144;50;122;116;14;44;72;64;86;64;194;158;152;100;108;208;172;158;152;22;58;36;100;79;58;100;94;86;97;112;104;224;152;194;100;158;172;28;50;58;116;72;44;22;136;136;130;144;130;169;259;176;22;44;64
100;130;188;94;144;130;50;108;108;22;50;72;80;80;72;180;180;152;94;108;202;172;172;152;14;50;36;94;76;58;86;94;86;104;108;108;216;158;194;94;158;166;36;50;50;108;64;44;14;136;136;136;136;122;166;256;180;22;44;58
