5
80
57;-7.11366968002;-8.00486577563;-8.41595366045;-7.9072582772;-6.8841847391
58;-6.62290045778;-7.11366968002;-8.00486577563;-8.41595366045;-7.9072582772
59;-7.04440774073;-6.62290045778;-7.11366968002;-8.00486577563;-8.41595366045
60;-8.05077731352;-7.04440774073;-6.62290045778;-7.11366968002;-8.00486577563
61;-8.77636744592;-8.05077731352;-7.04440774073;-6.62290045778;-7.11366968002
62;-8.61318857066;-8.77636744592;-8.05077731352;-7.04440774073;-6.62290045778
63;-7.76989823289;-8.61318857066;-8.77636744592;-8.05077731352;-7.04440774073
64;-7.0799739618;-7.76989823289;-8.61318857066;-8.77636744592;-8.05077731352
65;-7.23542906881;-7.0799739618;-7.76989823289;-8.61318857066;-8.77636744592
66;-8.15058955866;-7.23542906881;-7.0799739618;-7.76989823289;-8.61318857066
67;-9.04087275085;-8.15058955866;-7.23542906881;-7.0799739618;-7.76989823289
68;-9.14413893192;-9.04087275085;-8.15058955866;-7.23542906881;-7.0799739618
69;-8.4214086767;-9.14413893192;-9.04087275085;-8.15058955866;-7.23542906881
70;-7.59270958378;-8.4214086767;-9.14413893192;-9.04087275085;-8.15058955866
71;-7.47509511992;-7.59270958378;-8.4214086767;-9.14413893192;-9.04087275085
72;-8.23145801148;-7.47509511992;-7.59270958378;-8.4214086767;-9.14413893192
73;-9.2207757022;-8.23145801148;-7.47509511992;-7.59270958378;-8.4214086767
74;-9.58747152751;-9.2207757022;-8.23145801148;-7.47509511992;-7.59270958378
75;-9.04803567325;-9.58747152751;-9.2207757022;-8.23145801148;-7.47509511992
76;-8.15169025018;-9.04803567325;-9.58747152751;-9.2207757022;-8.23145801148
77;-7.77544422881;-8.15169025018;-9.04803567325;-9.58747152751;-9.2207757022
78;-8.31778241034;-7.77544422881;-8.15169025018;-9.04803567325;-9.58747152751
79;-9.33230708602;-8.31778241034;-7.77544422881;-8.15169025018;-9.04803567325
80;-9.93816056392;-9.33230708602;-8.31778241034;-7.77544422881;-8.15169025018
