22;730363236900008243787757115256932226857243754905631093095582461800420261273174939860515270241085020330627225548166431165896188940915270801266109897459583484392451147442939606709905310831880175766084820681900090146505952135640337618609922490793144010580781644104427003333667820433258071983825098899456.000000;9999999999.000000;139251836.533948;9999999999.000000;134374464.000000;50784437318423015082935850083884360688891413216361335370883039836376382835324302316666202921921468464774505447454277954503819759009362357731369690670335901414762933760398757955541075616587842858553898354912444941043274784796200724242738716994620748867503194126176952161753995537094858020280734826102784.000000;9999999999.000000;9999999999.000000;
23;9999999999.000000;9999999999.000000;165007687.843219;9999999999.000000;98406400.000000;9999999999.000000;11632136000086078682948230802714096518078419118095059009196109456267849606585054458033165481243398223506098881001796383739017075402980091972995022967493067388266388142014198261194973038251782005983550087103292249222313581926464178275347784655894874982161556017542201917698563537387976700985344.000000;40260479219927218543368776149911562278081908348258556587214302087891863168418627778314844435204034195890220383903607695048590528723292596555297061630905226355234641732986597630413938214736264307682325187225452973690522332365624546359460870655832033662425506802966797408304989412582124385468416.000000;
24;9999999999.000000;9999999999.000000;163318538.546739;9999999999.000000;53523856.000000;9999999999.000000;1803480101351888806156121659639995254213566325008082535033231378029861684169450225341047456392731888229307014963521807623774958472871359357172160556835255056587185720967067606453229800338040467091513390469579069017498235808004695856430091652774598124259930472046524117299995895831721934848000.000000;5647997620300354015846877306040174990450661632188710725409857230665150526613238309363823330245586595234075278694050123743526831130764280636152401601032697894045596786148665265471048394339605514628415880763789863195503904176500569567586068682327513054173598391628641582636569427265601252723754270720.000000;
25;2831052675714787676601213692837059322482126481685343298421919946428932526559100401626803999703903205108135501499446660714983931410611153488517485442254704560612548564435005876245579794090202479991586394237406983642206233279551957610917844449255245338479058386630483607017099742034365499672853741568.000000;9999999999.000000;202961823.287078;5100229750155810488450537053316998269775990175692612205444662374969548317314193431935494766796326871307578012397821246063601375747805952907556491593813650446001869463216830536146268788210921501546595279193271445814334984201937569089811952620859522869892958631484919318283267889287931461894144.000000;53436100.000000;219263973809794355249314226314299251908266999849517595231235505701699425703718738226716143349940933739619695263745481600916023058977002860397311769602340902109257506425848845791219725068293806533957573695461135792268229081238233693491143316433465651009982745348475028215185632702439688722154782720.000000;38153041411196314765052428438754456204425996373489754643998756879862798317091802352635683401253288353112800669993368105224727720798484872238285490004367873049998450371600649554023048999065232783657711632944079562242970394272654274278690584768662833048781167025060540867582385896705173541621858304.000000;9999999999.000000;
26;6475667692219217763603233685623827517824838191207147560652206063354224838608251867329809438060422173890170049225758440666356239942481717014492524133317352217258104043509400987198815906085962385292010917850749384245141548407990326512901038755798857110068867468136185447548783952502502065536682164224.000000;9999999999.000000;200999522.542777;56225505879932066365749975585766917537323905739621506907289095136687952540419704737213631660495160383366826666908818114132836181689658141341311492719227833286416259242152788384122715586981465836579785759524905799831021729182744955874193109725148963871744135457014236951134112380048203204001792.000000;53436100.000000;105775467851781986955956210718805124909584749805532738569742998990650697890226022589388688846671632463980612777106469822020488605301363698847530398111187395523325155196343089504871273112187526693868810182149106813280694615230553140917221647107139514748704711496918360389827659386343501485152665600.000000;9999999999.000000;9999999999.000000;
27;3277321316113978082036950881042687917157638558052744753811770462850855670799774492289965281430313536911415342667682780530212290970684823627718139451093193139265360026342603495820288855127406831866113718231885084534256117442888099526094392054816577835530763818076757442581010961380804184193959460864.000000;9999999999.000000;139682590.188851;9999999999.000000;76422564.000000;5355454855111911390421720259778073478159910122143134107621788967611890659734571260188067064308910253421699500357172325137874042153989923897121596609566216545218046473774171921555461752567913817577754910113612335662648800067012768004100241361583234292100626368502711030892218173829221892223862585688064.000000;886601105758057536291186361270392563412415640024301288897631409528183688045425502393307167814086828832306832467013497544644006057565929098579693960957808077069361465457235578783918344493156638844133766550049040678159490662756924220724494165597164784828068429677610482727635036143616.000000;6847006759118213882642096652915886051340473642410213162863982625225800697753937203590390286298709954289215742581944952134871446368504511874910266192944198374054746521744565883478252470175766354099326748397582100000668036339402919253780502816599934215868457676720458912725014041886308138847425265664.000000;
28;9999999999.000000;9999999999.000000;166199817.895627;9999999999.000000;76667536.000000;9999999999.000000;9999999999.000000;9999999999.000000;
29;27516267014452201426065140962383076389503309995654260934794803678804909347097926659055176663395233208621507902997906826086613341985052856922870154046050897473617967901098101620079520188771148362830034823010845729189756067663679559122361496286565475652132192601239858255159724123347322794867546461831168.000000;9999999999.000000;142227792.947984;9999999999.000000;76562500.000000;276041401672925149004498418480125108619593389376562654152152222484181093369845204839561558180226299005472777517883098100833225942952487533092350137766675984746118189099796752621449207596776619295747410476569560112269506410435253494341077584249202790673040097084418511147978376704423881516182518768861184.000000;9999999999.000000;346904536558082194508019362834461121765229168355896404659564258875621437251516116452685542743607640761613236441694276934715441220546208804602434601218117053633158154785033728004334442953890313647749661907933328993079064948645959420721467497667417241159785309541963467565027883710567940096.000000;
30;9999999999.000000;9999999999.000000;141235121.819871;9999999999.000000;39942400.000000;9999999999.000000;9999999999.000000;99234660403966683674805617614027311545696862996480746488715271247939708678646528449355897809560150767201059062088529459970502282420781264674464856759637833168858052767349066254438092422591630359699535224270550980987287885676583026609287906136231303131134483750477836525326584980780875776.000000;
31;9999999999.000000;9999999999.000000;169153112.234628;9999999999.000000;53640976.000000;9999999999.000000;36890959545588752856821959442368586032039198143489881948599064426027524180442588042378014968863346075494853779423084790134741742952638419762068340354524418185328745745354821852698828663401676778879504230655738288355496955235073366044084168690762469960668524724757033096440536383089734057984.000000;9999999999.000000;
32;3726748416091581687536957609170803002355916290242675601684691605028558923124901518432918103575979407228351696942161539874117242961806619538177978130721441615529018892968412228840103926001241401666071420787604965824198131437947379791983939374201772718518179186281826317982388213209981161308160.000000;9999999999.000000;109833650.567156;2072520720539700017803739254702312797233973849920909414705015762166315312065215804711819543872288953247667493909709677518331082783132268768910912586111960459386296351277842840803741087586097622529070096412608005180493640563679221296681651951705199560982782024683883269486513676447907840.000000;98565184.000000;148342689334464888923609948948069229059614582523986765514331731328222228458341386227187309800249579760265935919112433197110126504971390574228472811231985560291252180845265138999117613046663612984121776352295579193431237436172781675284862355804413386079520788357899551831985975543511868506112.000000;9999999999.000000;20785974317350115492654097337575191251937042493286162640542698325915476720308401557972915542380312753520203297131359457834860193817580626787362216004873170638068277028245033636484950992068567067315357860003706920650440989325380451402289326424103407873862957791018134160028681519596067356672.000000;
33;1548748454186331269070014920474737759589782850888697939436409209642596716002173235669972027546218232617959392941724910243258953799430547953401476611942955180682449506019901057527048071774680555165861227450027586258886784962576517254296909130851637245685148726793592031592444518226174265954595118987947802624.000000;9999999999.000000;142339473.250234;9999999999.000000;76667536.000000;16242092226375140116601992215826528881842525394289695496366175932648264150717619787104124495968221207134252718803983765369151999426014279992352831664482435242407332378483307204605842784998612772333438490379859666837885384794498975043396873766775015965058268706014890637956724458079273483837741102138392576000.000000;12835542383946967107889475254481667583719807109746398377149204208945605814401726451627765105905337218218222507669010996979925580857511961253826653559180941924875470991264444931726454480794326057583615358178522937962565059874718374335961198672266969961848296927770477159470122697620051965509632.000000;9999999999.000000;
34;9999999999.000000;9999999999.000000;142173533.295828;9999999999.000000;98287396.000000;9999999999.000000;128168174418134039334348079580554157062628788940188129491182953552205001618969117693190484997853342737159314036431749551571337057864496625347388097878952555214044752541640630637331954991236067328076856114768081072833584068517975925666041265610315115367148287085320726651861424983041325924352.000000;9999999999.000000;
35;9999999999.000000;9999999999.000000;143197266.205901;9999999999.000000;98406400.000000;9999999999.000000;9999999999.000000;21129558108869170338610121365842468586350301609684744642058874661461795977651391170037261345252401441435880581955256576676879020033469581993209257682278266731689345646468987460103224804512293921489798149531540770765725919058051861614709834653891720981754506122460582514982728543818200787365920768.000000;
36;65551035139236845657791009175595412703024103032684739577210396085057517411309612028359853600607385772786863500212387347081589230340444224522265361403018711692692446940857529781671165501730274272319243626139125368222282380626596424002674472653570895880698421917814951502367043585677522073104643981836288.000000;9999999999.000000;142738058.523747;9999999999.000000;178543044.000000;2273153015096238353641380357599133676204035004031235541561239138275582935536514002950124541801195458181545976109161993316202942616238087685839949367503484776527610768758775354149240464808096943424182276140783760717293985239286028524745313844637323355526126726519045836065479228216802807620550557257695232.000000;1107944376119384353936525406295520966633164641561997471915176525021899492198720639350321888553994641669776667630736640172636645381659868401768704744067240474719234276909881410249808380634255321674634729856884476050350775815000512506075462666601437419096866330169313116579077720053274116096.000000;214336939527660953799624023617743829164043672465320591931020578998545572199928863023839752087409896663375369371257501861334917581071165503522800365145029792319297334617954569843792207674348647405309459883322515872778906045915952632868720655422770898853165095888960467323007670529984299008.000000;
37;9999999999.000000;9999999999.000000;169548766.325798;9999999999.000000;98287396.000000;9999999999.000000;129266138556463012191750043163529950116236487725583391094755210720962986304116922734124523072361796559421109503680285956356842538077080623604833428859800962026213715533242635709603869163239075457191544149230582954819745508829638876551293307627079054093819155316616121187615756812979972105654239232.000000;9999999999.000000;
38;169277117658551252740929087956896075814019161669853883653801380917850356758183561445035011006957139206842498705680938434241464245473254034668568277544012049066288048442770948326873465003964742881901671600874928879894878216014627829708864611423682456735926646686034785692682802418574900068352.000000;9999999999.000000;209601726.666203;9067742353260888771866515836616954470502067376004607142294841575374877772651596180684253948640508877017945519864367609638965237519250603808938506103096219962838324835426342827680574583976002850794183643306518455967003169050944512572496313051782962404882207763632015942150712174532498554880.000000;178169104.000000;121673417846733114058540988883817426952583600033456539755680265170618900483817211938320906751505997718992614100333876611914354247050695707585568757462493102357010862176258107320509044038487999491824538935582784647849782588657280926805354975634639034416263528756250243745529714668328152203264.000000;132651021904735844139336672082212275185308823211121615810560275370979517979915000876047640024405463119368569665179616200366863712680849336399036017679982734291727323919371188585623509759900576227531328979204648968142222413971027700468113816199131652897373190596368638757044646494859165696.000000;13071664322945997482995101428051163162668321022999959755718898485193644448549496892878331144250157973355975009222991543871331334290270736637145153770466376039824782796097099145179166567390099652120947411549713869742078993688216857371097797799816316351265799936689208179368026984001568935772160.000000;
39;7807514114365255663879619477941843252562664524172092309340746759505897619425175687734156053714014825789204948867209916238894962378432286386987527928695961942360615755355909968206017466892862403351083405422760801297709299889449455352704296884921747428339853581327331719966849583686594911206588393979904.000000;9999999999.000000;143935463.168920;9999999999.000000;178543044.000000;147086151618495003597557688660353552064150694341280576767593744688792243653622296777242617052828506731315863223077529105683321718085267736917000294897912383771001720069757005064431807831355708434893386613405607990302361221973778840567880564427334238024534789808907617469230550322244144609170962130141184.000000;985063021361598464027920728883103798911248110347925461902523018987277931048241810607613610188572967070343444980228183914383295406477792171080887655250635765973345608269547817939875581972680458936620823550462668018946186008202226003567717425451122770797009362265857317219233682876306292736.000000;9999999999.000000;
